player_key,player_id,player_image,player_name,player_number,player_country,player_type,player_age,player_match_played,player_goals,player_yellow_cards,player_red_cards,player_injured,player_substitute_out,player_substitutes_on_bench,player_assists,player_is_captain,player_shots_total,player_goals_conceded,player_fouls_committed,player_tackles,player_blocks,player_crosses_total,player_interceptions,player_clearances,player_dispossesed,player_saves,player_inside_box_saves,player_duels_total,player_duels_won,player_dribble_attempts,player_dribble_succ,player_pen_comm,player_pen_won,player_pen_scored,player_pen_missed,player_passes,player_passes_accuracy,player_key_passes,player_woordworks,player_rating,player_birthdate
731768275,731768275,https://apiv3.apifootball.com/badges/players/82088_n-guzman.jpg,N. Guzmán,1,Indisponible,Goalkeepers,37,3,0,1,0,No,0,0,0,2,Indisponible,36,Indisponible,2,Indisponible,Indisponible,Indisponible,32,Indisponible,119,55,26,23,1,Indisponible,Indisponible,Indisponible,0,0,1417,1029,1,Indisponible,7.02,1986-02-10
3459493093,3459493093,https://apiv3.apifootball.com/badges/players/62003_f-rodriguez.jpg,F. Rodríguez,25,Indisponible,Goalkeepers,34,0,0,0,0,No,0,3,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1989-04-03
4201049510,4201049510,https://apiv3.apifootball.com/badges/players/87026_a-delgado.jpg,A. Delgado,182,Indisponible,Goalkeepers,21,0,0,0,0,No,0,0,0,0,Indisponible,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1,Indisponible,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,0,0,10,6,Indisponible,Indisponible,6.70,2002-02-18
597662395,597662395,Indisponible,A. Ramos,Indisponible,Indisponible,Goalkeepers,20,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-02-05
1936290546,1936290546,https://apiv3.apifootball.com/badges/players/33136_samir.jpg,Samir,3,Indisponible,Defenders,28,1,0,1,0,No,1,2,0,0,18,0,33,41,13,3,54,69,6,Indisponible,Indisponible,216,140,6,4,Indisponible,Indisponible,0,0,1153,1009,5,Indisponible,7.00,1994-12-05
2278270413,2278270413,https://apiv3.apifootball.com/badges/players/287_d-reyes.jpg,D. Reyes,13,Indisponible,Defenders,30,3,0,0,0,No,0,0,0,0,12,0,20,45,26,7,56,103,1,Indisponible,Indisponible,267,152,5,2,Indisponible,Indisponible,0,0,1398,1227,10,Indisponible,7.05,1992-09-19
3978216020,3978216020,https://apiv3.apifootball.com/badges/players/78030_e-tercero.jpg,E. Tercero,15,Indisponible,Defenders,27,0,0,0,0,No,0,3,0,0,2,0,1,6,1,1,3,10,1,Indisponible,Indisponible,23,16,Indisponible,Indisponible,Indisponible,Indisponible,0,0,62,42,Indisponible,Indisponible,6.55,1996-05-06
3428803855,3428803855,https://apiv3.apifootball.com/badges/players/78452_j-angulo.jpg,J. Angulo,27,Indisponible,Defenders,25,3,0,1,0,No,1,0,0,0,11,0,49,99,15,77,36,52,18,Indisponible,Indisponible,422,254,54,28,Indisponible,Indisponible,0,0,1800,1421,30,Indisponible,6.87,1998-01-30
1830176995,1830176995,Indisponible,F. Ordóñez,28,Indisponible,Defenders,22,0,0,0,0,No,0,3,0,0,2,0,1,Indisponible,Indisponible,1,1,3,Indisponible,Indisponible,Indisponible,14,9,5,4,Indisponible,Indisponible,0,0,36,30,2,Indisponible,6.72,2001-06-02
3012373943,3012373943,https://apiv3.apifootball.com/badges/players/96208_v-lorona.jpg,V. Loroña,32,Indisponible,Defenders,24,1,0,0,0,No,0,3,0,0,Indisponible,0,10,18,1,14,3,12,7,Indisponible,Indisponible,72,40,10,5,Indisponible,Indisponible,0,0,199,162,8,Indisponible,6.62,1998-11-16
3073620175,3073620175,https://apiv3.apifootball.com/badges/players/157822_k-jaime.jpg,K. Jaime,191,Indisponible,Defenders,19,0,0,0,0,No,0,0,0,0,Indisponible,0,2,6,Indisponible,2,1,2,1,Indisponible,Indisponible,15,9,2,1,Indisponible,Indisponible,0,0,19,16,Indisponible,Indisponible,6.20,2004-03-26
811393418,811393418,Indisponible,M. Aguilar,Indisponible,Indisponible,Defenders,20,0,0,0,0,No,0,0,0,0,Indisponible,0,2,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,6,1,Indisponible,Indisponible,Indisponible,Indisponible,0,0,17,15,Indisponible,Indisponible,6.30,2003-01-28
2043005637,2043005637,https://apiv3.apifootball.com/badges/players/45905_rafael-carioca.jpg,Rafael Carioca,5,Indisponible,Midfielders,34,3,0,0,0,No,0,0,0,0,23,0,22,47,3,32,15,11,30,Indisponible,Indisponible,247,141,53,32,Indisponible,Indisponible,0,0,1850,1631,35,Indisponible,6.92,1989-06-18
3008070038,3008070038,https://apiv3.apifootball.com/badges/players/27329_j-vigon.jpg,J. Vigón,6,Indisponible,Midfielders,32,3,0,0,0,No,3,0,0,0,25,0,19,23,3,9,16,10,28,Indisponible,Indisponible,168,75,22,13,Indisponible,Indisponible,0,0,694,610,18,Indisponible,6.62,1991-07-20
4289725330,4289725330,https://apiv3.apifootball.com/badges/players/38270_f-gorriaran.jpg,F. Gorriarán,8,Indisponible,Midfielders,28,3,0,0,0,No,2,0,2,0,19,0,23,21,1,64,7,8,18,Indisponible,Indisponible,164,75,32,14,Indisponible,Indisponible,0,0,776,631,29,Indisponible,6.98,1994-11-27
1827984988,1827984988,https://apiv3.apifootball.com/badges/players/106699_j-garza.jpg,J. Garza,14,Indisponible,Midfielders,23,3,0,0,0,No,0,3,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2000-06-06
1282790887,1282790887,https://apiv3.apifootball.com/badges/players/70682_s-cordova.jpg,S. Córdova,17,Indisponible,Midfielders,26,0,0,0,0,No,0,0,0,0,59,0,47,58,4,192,20,7,83,Indisponible,Indisponible,523,231,115,59,Indisponible,Indisponible,0,1,959,748,69,Indisponible,6.93,1997-06-12
1365414539,1365414539,https://apiv3.apifootball.com/badges/players/573_g-pizarro.jpg,G. Pizarro,19,Indisponible,Midfielders,33,3,0,1,0,No,0,0,0,41,29,0,40,86,12,3,33,68,22,Indisponible,Indisponible,434,241,61,29,Indisponible,Indisponible,0,0,2191,1885,20,Indisponible,6.95,1990-02-26
1249329295,1249329295,https://apiv3.apifootball.com/badges/players/67115_j-aquino.jpg,J. Aquino,20,Indisponible,Midfielders,33,3,0,0,0,No,0,0,0,0,15,0,33,74,7,78,45,33,17,Indisponible,Indisponible,345,186,70,37,Indisponible,Indisponible,0,0,1414,1196,28,Indisponible,6.84,1990-02-11
1399457370,1399457370,https://apiv3.apifootball.com/badges/players/117831_e-pizzuto.jpg,E. Pizzuto\t,21,Indisponible,Midfielders,21,2,0,0,0,No,0,3,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2002-05-13
1122984131,1122984131,https://apiv3.apifootball.com/badges/players/106703_r-fulgencio.jpg,R. Fulgencio,22,Indisponible,Midfielders,23,2,0,0,0,No,2,1,0,0,20,0,14,20,Indisponible,97,11,2,21,Indisponible,Indisponible,167,68,54,23,Indisponible,Indisponible,0,0,635,539,30,Indisponible,6.76,2000-02-12
1510971215,1510971215,https://apiv3.apifootball.com/badges/players/223356_s-fierro.jpg,S. Fierro,26,Indisponible,Midfielders,21,0,0,0,0,No,0,0,0,0,Indisponible,0,5,1,Indisponible,1,5,1,Indisponible,Indisponible,Indisponible,15,8,3,1,Indisponible,Indisponible,0,0,58,53,2,Indisponible,6.73,2001-08-17
832709862,832709862,https://apiv3.apifootball.com/badges/players/215295_f-gonzalez.jpg,F. González,199,Indisponible,Midfielders,22,0,0,0,0,No,0,3,0,0,1,0,Indisponible,1,Indisponible,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2,1,Indisponible,Indisponible,Indisponible,Indisponible,0,0,5,4,1,Indisponible,7.20,2001-04-26
3845301176,3845301176,Indisponible,L. Cañamar,Indisponible,Indisponible,Midfielders,21,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2002-05-16
3494143793,3494143793,https://apiv3.apifootball.com/badges/players/80062_d-lainez.jpg,D. Lainez,Indisponible,Indisponible,Midfielders,23,0,0,0,0,No,0,0,0,0,9,0,16,17,Indisponible,33,8,1,23,Indisponible,Indisponible,148,75,40,21,Indisponible,Indisponible,0,0,330,258,13,Indisponible,6.65,2000-06-09
3613546683,3613546683,https://apiv3.apifootball.com/badges/players/57092_n-ibanez.jpg,N. Ibáñez,9,Indisponible,Forwards,28,2,1,0,0,No,0,1,0,0,27,0,11,16,Indisponible,5,3,6,5,Indisponible,Indisponible,135,54,9,2,Indisponible,Indisponible,1,0,188,140,7,Indisponible,6.78,1994-08-23
1571854246,1571854246,https://apiv3.apifootball.com/badges/players/40221_a-gignac.jpg,A. Gignac,10,Indisponible,Forwards,37,1,1,1,0,No,0,0,0,1,137,0,22,4,4,41,5,28,34,Indisponible,Indisponible,237,110,43,22,Indisponible,Indisponible,5,0,869,682,46,Indisponible,7.21,1985-12-05
3304213208,3304213208,https://apiv3.apifootball.com/badges/players/15316_n-lopez.jpg,N. López,11,Indisponible,Forwards,29,3,0,0,0,No,0,3,0,0,31,0,16,8,Indisponible,52,4,4,20,Indisponible,Indisponible,103,33,35,13,Indisponible,Indisponible,1,0,333,270,28,Indisponible,6.86,1993-10-01
740497775,740497775,https://apiv3.apifootball.com/badges/players/23010_l-quinones.jpg,L. Quiñones,23,Indisponible,Forwards,32,3,1,0,0,No,1,0,0,0,34,0,45,104,2,165,13,8,56,Indisponible,Indisponible,479,222,129,59,Indisponible,Indisponible,0,0,1078,836,62,Indisponible,6.92,1991-06-26
1947040162,1947040162,Indisponible,L. Prieto,216,Indisponible,Forwards,21,1,0,0,0,No,0,1,0,0,2,0,Indisponible,1,Indisponible,Indisponible,Indisponible,Indisponible,1,Indisponible,Indisponible,3,2,Indisponible,Indisponible,Indisponible,Indisponible,0,0,6,3,Indisponible,Indisponible,6.90,2001-08-14
1826327475,1826327475,https://apiv3.apifootball.com/badges/players/119362_o-herrera.jpg,O. Herrera,Indisponible,Indisponible,Forwards,22,0,0,0,0,No,0,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-05-23
2641185853,2641185853,Indisponible,E. Facussé,Indisponible,Indisponible,Goalkeepers,Indisponible,0,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1998-12-30
2537166576,2537166576,https://apiv3.apifootball.com/badges/players/127162_m-licona.jpg,M. Licona,Indisponible,Indisponible,Goalkeepers,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1991-02-09
1175937339,1175937339,Indisponible,J. Rougier,Indisponible,Indisponible,Goalkeepers,Indisponible,2,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1987-10-29
1606221389,1606221389,https://apiv3.apifootball.com/badges/players/32852_k-alvarez.jpg,K. Álvarez,Indisponible,Indisponible,Defenders,Indisponible,2,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1996-08-03
2432216766,2432216766,https://apiv3.apifootball.com/badges/players/63589_w-decas.jpg,W. Decas,Indisponible,Indisponible,Defenders,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1999-08-11
2311370661,2311370661,Indisponible,A. Galindo,Indisponible,Indisponible,Defenders,Indisponible,1,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2000-10-21
836826301,836826301,Indisponible,O. Gonzáles,Indisponible,Indisponible,Defenders,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2000-09-07
430101871,430101871,https://apiv3.apifootball.com/badges/players/96966_c-melendez.jpg,C. Meléndez,Indisponible,Indisponible,Defenders,Indisponible,0,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1997-12-08
3704478925,3704478925,https://apiv3.apifootball.com/badges/players/127150_j-nunez.jpg,J. Núñez,Indisponible,Indisponible,Defenders,Indisponible,1,0,0,0,No,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2001-11-26
680637189,680637189,https://apiv3.apifootball.com/badges/players/57994_m-pereira.jpg,M. Pereira,Indisponible,Indisponible,Defenders,Indisponible,2,1,1,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1995-05-27
2650566244,2650566244,Indisponible,G. Sacaza,Indisponible,Indisponible,Defenders,Indisponible,0,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-01-18
2888055739,2888055739,Indisponible,S. Sambula,Indisponible,Indisponible,Defenders,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-08-29
2803428794,2803428794,https://apiv3.apifootball.com/badges/players/27562_m-santos.jpg,M. Santos,Indisponible,Indisponible,Defenders,Indisponible,1,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1992-08-02
2466187454,2466187454,Indisponible,L. Vega,Indisponible,Indisponible,Defenders,Indisponible,0,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2002-02-28
2516938959,2516938959,Indisponible,R. Zapata,Indisponible,Indisponible,Defenders,Indisponible,2,0,1,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1997-11-23
3877211785,3877211785,Indisponible,C. Argueta,Indisponible,Indisponible,Midfielders,Indisponible,2,0,0,0,No,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1999-01-06
1481431965,1481431965,Indisponible,I. Castillo,Indisponible,Indisponible,Midfielders,Indisponible,0,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible
182763614,182763614,Indisponible,J. Delgado,Indisponible,Indisponible,Midfielders,Indisponible,2,0,1,0,No,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1992-07-21
1009450071,1009450071,https://apiv3.apifootball.com/badges/players/11053_j-escalante.jpg,J. Escalante,Indisponible,Indisponible,Midfielders,Indisponible,1,0,1,0,No,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1995-05-29
2719874084,2719874084,Indisponible,A. García,Indisponible,Indisponible,Midfielders,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-10-29
2536765671,2536765671,Indisponible,I. López,Indisponible,Indisponible,Midfielders,Indisponible,2,0,0,0,No,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1990-10-05
2921392708,2921392708,Indisponible,E. Maldonado,Indisponible,Indisponible,Midfielders,Indisponible,2,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1994-03-04
2065767648,2065767648,Indisponible,W. Martínez,Indisponible,Indisponible,Midfielders,Indisponible,2,0,0,0,No,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1991-03-26
1820908925,1820908925,https://apiv3.apifootball.com/badges/players/81816_c-mejia.jpg,C. Mejía,Indisponible,Indisponible,Midfielders,Indisponible,2,0,0,0,No,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2000-02-19
1757616197,1757616197,Indisponible,Y. Mejía,Indisponible,Indisponible,Midfielders,Indisponible,1,0,0,0,No,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1998-01-18
4094255962,4094255962,Indisponible,D. Meléndez,Indisponible,Indisponible,Midfielders,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1995-07-22
2571075374,2571075374,Indisponible,R. Rodríguez,Indisponible,Indisponible,Midfielders,Indisponible,0,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-06-20
1358285452,1358285452,https://apiv3.apifootball.com/badges/players/82341_a-auzmendi.jpg,A. Auzmendi,Indisponible,Indisponible,Forwards,Indisponible,2,0,1,0,No,1,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1997-02-01
4109930056,4109930056,Indisponible,A. Barrios,Indisponible,Indisponible,Forwards,Indisponible,1,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2004-10-19
2855024443,2855024443,https://apiv3.apifootball.com/badges/players/55646_l-campana.jpg,L. Campana,Indisponible,Indisponible,Forwards,Indisponible,1,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1993-03-09
3699618789,3699618789,Indisponible,A. Hernández,Indisponible,Indisponible,Forwards,Indisponible,1,0,0,0,No,0,2,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2003-12-15
2094369985,2094369985,Indisponible,J. Oliva,Indisponible,Indisponible,Forwards,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,2005-05-16
1191339980,1191339980,Indisponible,J. Róchez,Indisponible,Indisponible,Forwards,Indisponible,2,0,0,0,No,1,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1991-04-05
226984134,226984134,https://apiv3.apifootball.com/badges/players/119344_a-guity.jpg,A. Güity,Indisponible,Indisponible,Goalkeepers,Indisponible,0,0,0,0,No,0,0,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1997-09-20
1861537455,1861537455,https://apiv3.apifootball.com/badges/players/127163_j-mendoza.jpg,J. Mendoza,Indisponible,Indisponible,Goalkeepers,Indisponible,0,0,0,0,No,0,1,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,Indisponible,1989-07-21
